quantity,bin,binBarcode,shelf,level,productName,productType,sku,option1,option2,option3,lotName,expiration,warehouse,minCost,avgCost,maxCost,price,committed,incoming,velocity
2,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Great Grip Finishing Brush,Horse Care > Grooming & Bathing > Brushes & Tools > Brushes & Combs,68-905-10-0,Color: Purple,,,,,Corro Trailer 1,4190,4190,4190,7990,0,0,0.02763733
4,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Great Grips Stiff Brush,Horse Care > Grooming & Bathing > Brushes & Tools > Brushes & Combs,68-900-4-0,Color: Royal Blue,,,,,Corro Trailer 1,4090,4090,4090,8990,0,0,
2,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Great Grip Mane & Tail Brush,Horse Care > Grooming & Bathing > Brushes & Tools > Brushes & Combs,68-907-10-0,Color: Purple,,,,,Corro Trailer 1,3690,3690,3690,6990,0,0,0.06019114
2,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Great Grip Mane & Tail Brush,Horse Care > Grooming & Bathing > Brushes & Tools > Brushes & Combs,68-907-4-0,Color: Royal Blue,,,,,Corro Trailer 1,3690,3690,3690,6990,0,0,
2,Fly Gear,1778252234584,Eliot's Trailer,1,Farnam Repel-X Pe Emulsifiable Fly Spray,Horse Care > Fly & Insect Control > Fly Sprays & Traps,100512028,Size: 32 Ounces,,,,,Corro Trailer 1,27210,27210,27210,46990,0,0,
6,First Aid,1778252086689,Eliot's Trailer,1,Silver Honey Rapid Wound Repair,Horse Care > First Aid & Wellness > Wound Care & Topicals,18471-2,Size: 8 Ounces - Spray Gel,,,,,Corro Trailer 1,14650,14650,14650,24090,0,0,
4,First Aid,1778252086689,Eliot's Trailer,1,Silver Honey Rapid Wound Repair,Horse Care > First Aid & Wellness > Wound Care & Topicals,18471-1,Size: 2 Ounces - Ointment Tube,,,,,Corro Trailer 1,14380,14380,14380,24090,0,0,0.04192124
4,Stable,1778252234586,Eliot's Trailer,1,Weaver Leather Goods Slow Feed Hay Net,Stable > Stable Supplies > Hay Nets & Bags,35-4043-BL,Color: Blue,,,,,Corro Trailer 1,9330,9330,9330,12990,0,0,0.3132904
1,Supplements,1778252144213,Eliot's Trailer,1,Cavalor Lactatec Powder,Horse Care > Supplements > Inflammation & Pain Relief,82194702,Size: 2 Kilograms,,,Lot# 25100024,2027-10-30,Corro Trailer 1,164590,164590,164590,241990,0,0,0.020168522
31,Supplements,1778252144213,Eliot's Trailer,1,Cavalor Take It Easy Forte,Horse Care > Supplements > Calming & Focus,82194676-SINGLE,Size: 1 tube,,,Lot# 2507002,2027-09-30,Corro Trailer 1,19620,19620,19620,28990,0,0,0.65007514
2,Supplements,1778252144213,Eliot's Trailer,1,Cavalor Lactatec Powder,Horse Care > Supplements > Inflammation & Pain Relief,82194705,Size: 5 Kilograms,,,Lot# US25080001,2027-06-30,Corro Trailer 1,305390,305390,305390,448990,0,0,
6,Grooming,1778252024408,Eliot's Trailer,1,"Healthy HairCare Horse Moisturizer Concentrate for Coat, Mane, and Tail","Horse Care > Grooming & Bathing > Shampoos, Conditioners & Sprays > Detanglers, Shines & Sprays",16906-3,Size: 32 Ounces,,,,,Corro Trailer 1,17500,17500,17500,27990,0,0,0.06615274
16,Grooming,1778252024408,Eliot's Trailer,1,"Healthy HairCare Horse Moisturizer Concentrate for Coat, Mane, and Tail","Horse Care > Grooming & Bathing > Shampoos, Conditioners & Sprays > Detanglers, Shines & Sprays",16906-4,Size: 1 Gallon,,,,,Corro Trailer 1,37060,39513,40740,59990,0,0,0.06779697
10,Grooming,1778252024408,Eliot's Trailer,1,Andis UltraEdge Detachable Blade,"Horse Care > Grooming & Bathing > Clippers, Blades & Accessories",13235-10,Size: T-10,,,,,Corro Trailer 1,29720,29720,29720,47990,0,0,0.050860453
10,Grooming,1778252024408,Eliot's Trailer,1,Andis UltraEdge Detachable Blade,"Horse Care > Grooming & Bathing > Clippers, Blades & Accessories",13235-11,Size: T-84,,,,,Corro Trailer 1,25020,25020,25020,39990,0,0,
10,Grooming,1778252024408,Eliot's Trailer,1,Andis UltraEdge Detachable Blade,"Horse Care > Grooming & Bathing > Clippers, Blades & Accessories",64071,Size: #10 (Medium),,,,,Corro Trailer 1,18500,18500,18500,30950,0,0,
12,Supplements,1778252144213,Eliot's Trailer,1,Nupafeed Magnesium Horse Calming Concentrated Paste,Horse Care > Supplements > Calming & Focus,MAHBOX10,Size: 10-Pack,,,,,Corro Trailer 1,92000,92000,92000,131000,0,0,0.25439665
1,Supplements,1778252144213,Eliot's Trailer,1,Nupafeed MAH Magnesium Daily Liquid,Horse Care > Supplements > Calming & Focus,MAH5,Size: 5 Liters,,,,,Corro Trailer 1,161000,161000,161000,233000,0,4,0.06760568
1,Supplements,1778252144213,Eliot's Trailer,1,Nupafeed MAH Magnesium Daily Liquid,Horse Care > Supplements > Calming & Focus,MAH3,Size: 3 Liters,,,Lot# 038981,2028-02-01,Corro Trailer 1,107000,107000,107000,165000,0,0,0.10280855
2,Supplements,1778252144213,Eliot's Trailer,1,Nupafeed MAH Magnesium Daily Liquid,Horse Care > Supplements > Calming & Focus,MAH3,Size: 3 Liters,,,,,Corro Trailer 1,107000,107000,107000,165000,0,0,0.10280855
6,Fly Gear,1778252234584,Eliot's Trailer,1,Equiderma Neem & Aloe Spray,Horse Care > Fly & Insect Control > Fly Sprays & Traps,TEOS,Size: 32-Ounce Spray,,,,,Corro Trailer 1,15980,17413,18130,22990,0,0,0.05733154
3,Grooming,1778252024408,Eliot's Trailer,1,Orvus Paste Soap,"Horse Care > Grooming & Bathing > Shampoos, Conditioners, & Sprays > Shampoos",11068-1,Size: 120 Ounces,,,,,Corro Trailer 1,22210,22210,22210,31990,0,0,
3,First Aid,1778252086689,Eliot's Trailer,1,Horse Health Products Cool Pack Green Jelly Liniment,Horse Care > First Aid & Wellness > Liniments,82603,Size: 64 fl oz,,,,,Corro Trailer 1,23590,24570,25550,29990,0,0,0.05423742
0,Grooming,1778252024408,Eliot's Trailer,1,Epona April Power Shower Horse Sponge,Horse Care > Grooming & Bathing > Brushes & Tools > Sponges,1089,Title: Default Title,,,,,Corro Trailer 1,3750,3750,3750,9950,0,0,0.08267411
23,Cycle Counts Grooming,1785512013430,Eliot's Trailer,1,Epona April Power Shower Horse Sponge,Horse Care > Grooming & Bathing > Brushes & Tools > Sponges,1089,Title: Default Title,,,,,Corro Trailer 1,3750,3750,3750,9950,0,0,0.08267411
4,Grooming,1778252024408,Eliot's Trailer,1,Epona Ulta Mitt,"Horse Care > Grooming & Bathing > Brushes & Tools > Grooming Gloves, Curry Combs & Deshedding Tools",12423-1,Title: Default Title,,,,,Corro Trailer 1,7260,7260,7260,14970,0,0,0.09138538
6,Hoof Care,1778252024407,Eliot's Trailer,1,E3 Hoof Oil Conditioner and Dressing,Horse Care > Grooming & Bathing > Hoof Oils & Conditioner,001-80032,Size: 32 Ounces,,,,,Corro Trailer 1,16110,18810,21510,30410,0,0,
8,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Granola Horse Treat Refill,Horse Care > Treats & Toys > Toys & Licks,GRANAPX8US,Size: 550 Grams,Flavor: Apple,,,,Corro Trailer 1,0,1850,3700,7990,0,0,0.05303322
10,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Granola Horse Treat Refill,Horse Care > Treats & Toys > Toys & Licks,GRANORX8US,Size: 550 Grams,Flavor: Multigrain,,,,Corro Trailer 1,3700,3840,3980,7990,0,0,0.34633172
9,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Granola Horse Treat Refill,Horse Care > Treats & Toys > Toys & Licks,GRANMBX8US,Size: 550 Grams,Flavor: Mixed Berry,,,,Corro Trailer 1,0,1850,3700,7990,0,0,0.017677741
3,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Granola Horse Treat Refill,Horse Care > Treats & Toys > Toys & Licks,GRANMIX8US,Size: 550 Grams,Flavor: Mixed Peppermint,,,,Corro Trailer 1,0,1850,3700,7990,0,0,0.12374418
1,Treats / Toys,1778252144214,Eliot's Trailer,1,Kelcie's Treats Pumpkin Spice Horse Treat,Horse Care > Treats & Toys > Treats,19718-3,Size: 5 Pounds,,,,,Corro Trailer 1,23870,24935,26000,42950,0,0,0.07167465
4,Treats / Toys,1778252144214,Eliot's Trailer,1,Kelcie's Treats Pumpkin Spice Horse Treat,Horse Care > Treats & Toys > Treats,19718-2,Size: 1 Pound,,,,,Corro Trailer 1,8000,8000,8000,18490,0,0,0.04465806
-2,,,,,Kelcie's Treats Pumpkin Spice Horse Treat,Horse Care > Treats & Toys > Treats,WINTER411,Size: 8 Ounces,,,,,Corro Trailer 1,4000,4000,4000,13950,0,0,0.11658638
1,Supplements,1778252144213,Eliot's Trailer,1,Perfect Prep EQ Gold Calming Paste,Horse Care > Supplements > Calming & Focus,851393005024,Size: 60 cc (1-2 Doses),,,Lot# 3386755,2027-11-01,Corro Trailer 1,17000,17000,17000,25490,0,20,0.134848
1,Supplements,1778252144213,Eliot's Trailer,1,Perfect Prep EQ Gold Pellets,Horse Care > Supplements > Calming & Focus,851393005420,Size: 10 Pounds,,,3326811,2027-02-01,Corro Trailer 1,270000,270000,270000,429000,0,0,
27,Supplements,1778252144213,Eliot's Trailer,1,Perfect Prep EQ Supreme Paste,Horse Care > Supplements > Calming & Focus,851393005017,Size: 80 cc (1 Dose),,,Lot#3385399,2027-11-01,Corro Trailer 1,15600,15600,15600,23990,0,0,0.1947766
3,Hoof Care,1778252024407,Eliot's Trailer,1,SORE NO-MORE Performance Poultice,Horse Care > First Aid & Wellness > Poultices & Hoof Packing,AE007,Size: 23 Pounds,,,,,Corro Trailer 1,108770,108770,108770,177020,0,0,0.021000037
0,First Aid,1778252086689,Eliot's Trailer,1,SORE NO-MORE Performance Poultice,Horse Care > First Aid & Wellness > Poultices & Hoof Packing,AE006,Size: 5 Pounds,,,,,Corro Trailer 1,27780,27780,27780,44400,0,0,0.05905591
0,Hoof Care,1778252024407,Eliot's Trailer,1,SORE NO-MORE Performance Poultice,Horse Care > First Aid & Wellness > Poultices & Hoof Packing,AE006,Size: 5 Pounds,,,,,Corro Trailer 1,27780,27780,27780,44400,0,0,0.05905591
3,Grooming,1778252024408,Eliot's Trailer,1,Tail Tamer Slick Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,SBND-BLK,Quantity: 400-count,Color: Black,,,,Corro Trailer 1,3750,3750,3750,6950,0,6,0.09698197
4,Hoof Care,1778252024407,Eliot's Trailer,1,Cavalor Dry Feet Natural,Horse Care > First Aid & Wellness > Hoof Care > Thrush,82990904,Size: 250 Milliliters,,,,,Corro Trailer 1,20390,20390,20390,29990,0,0,
10,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Himalayan Rock Salt,Horse Care > Treats & Toys > Toys & Licks,BLIC6US,Title: Default Title,,,,,Corro Trailer 1,4680,4680,4680,7990,0,0,0.22096121
24,Grooming,1778252024408,Eliot's Trailer,1,Super Bands Braiding Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,BNDWH,Color: White,,,,,Corro Trailer 1,4590,4825,5060,8990,0,0,0.050472055
6,Grooming,1778252024408,Eliot's Trailer,1,Super Bands Braiding Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,BNDRD,Color: Red/Sorrel,,,,,Corro Trailer 1,5060,5060,5060,8990,0,0,
19,Grooming,1778252024408,Eliot's Trailer,1,Super Bands Braiding Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,BNDBK,Color: Black,,,,,Corro Trailer 1,4590,4825,5060,8990,0,0,0.14856905
12,Grooming,1778252024408,Eliot's Trailer,1,Super Bands Braiding Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,BNDBN,Color: Brown/Chestnut,,,,,Corro Trailer 1,4590,4890,5190,8990,0,0,0.07449958
16,Grooming,1778252024408,Eliot's Trailer,1,Super Bands Braiding Bands,Horse Care > Grooming & Bathing > Brushes & Tools > Braiding,13446-3,Color: Grey,,,,,Corro Trailer 1,5060,5060,5060,8990,0,0,0.107763
5,Tack,1778180207021,Eliot's Trailer,1,Farnam Leather New Glycerine Saddle Soap,Tack & Equipment > Leather Care,32602,Size: 32 Ounces,,,,,Corro Trailer 1,11780,11780,11780,14950,0,0,0.115483716
2,Tack,1778180207021,Eliot's Trailer,1,Hydra Honeycomb Tack Sponge,Tack & Equipment > Leather Care,HST-1,Title: Default Title,,,,,Corro Trailer 1,3260,3260,3260,5990,0,2,0.07225826
3,Grooming,1778252024408,Eliot's Trailer,1,Absorbine Santa Fe Coat Conditioner and Sunscreen,"Horse Care > Grooming & Bathing > Shampoos, Conditioners & Sprays > Detanglers, Shines & Sprays",12319-1,Size: 32 Ounces,,,,,Corro Trailer 1,11380,11617,12090,15090,0,18,0.19722684
0,Grooming,1778252024408,Eliot's Trailer,1,Aloe Advantage Concentrated Shampoo,"Horse Care > Grooming & Bathing > Shampoos, Conditioners, & Sprays > Shampoos",077-00345,Size: 1 Gallon,,,,,Corro Trailer 1,12880,12880,12880,16490,0,6,0.264825
2,Cycle Counts Grooming,1785512013430,Eliot's Trailer,1,Aloe Advantage Concentrated Shampoo,"Horse Care > Grooming & Bathing > Shampoos, Conditioners, & Sprays > Shampoos",077-00345,Size: 1 Gallon,,,,,Corro Trailer 1,12880,12880,12880,16490,0,6,0.264825
2,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit T-Sport Wrap,Tack & Equipment > Boots & Wraps > Leg Wraps,01267HW,Size: Horse,Color: White,,,,Corro Trailer 1,53030,53030,53030,124000,0,0,0.011656912
2,Hoof Care,1778252024407,Eliot's Trailer,1,EquiFit Pack-N-Stick Hoof Tape,Horse Care > First Aid & Wellness > First Aid Supplies,02009,Size: 24-pack,Color: Black,,,,Corro Trailer 1,88400,88400,88400,140000,0,0,0.40636557
1,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit HorseSox Individual Pack,Tack & Equipment > Boots & Wraps > Leg Wraps,20045,Size: Horse,Color: White,,,,Corro Trailer 1,12250,12250,12250,25000,0,0,
2,Hoof Care,1778252024407,Eliot's Trailer,1,EquiFit Pack-N-Stick Hoof Tape,Horse Care > First Aid & Wellness > First Aid Supplies,2008,Size: 6-pack,Color: Black,,,,Corro Trailer 1,22100,22100,22100,44000,0,0,0.09950756
3,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit HorseSox Individual Pack,Tack & Equipment > Boots & Wraps > Leg Wraps,20046,Size: Pony,Color: Black,,,,Corro Trailer 1,12250,12250,12250,25000,0,0,
1,First Aid,1778252086689,Eliot's Trailer,1,Fiebing's Hoof Dressing,Horse Care > Grooming & Bathing > Hoof Oils & Conditioner,11017-1,Size: 32 Ounces,,,,,Corro Trailer 1,12650,12650,12650,15990,0,0,0.13745569
4,Supplements,1778252144213,Eliot's Trailer,1,Ramard Total Tendon Repair for Horses,Horse Care > Supplements > Inflammation & Pain Relief,RAM-TTR,Size: 30 Day (1.12lb),,,,,Corro Trailer 1,71240,71240,71240,101640,0,0,
29,Supplements,1778252144213,Eliot's Trailer,1,Ramard Total Equine Relief Paste,Horse Care > Supplements > Inflammation & Pain Relief,RAM-TERS,Size: 15 cc,,,,,Corro Trailer 1,10300,10300,10300,14990,0,0,0.2226089
2,Supplements,1778252144213,Eliot's Trailer,1,Ramard Total Tendon Repair for Horses,Horse Care > Supplements > Inflammation & Pain Relief,RAM-TTR-P,Size: 90 Day (3.36lb),,,,,Corro Trailer 1,199100,199100,199100,299970,0,0,0.033702284
4,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Ultimate Sweat Scraper,Horse Care > Grooming & Bathing > Brushes & Tools > Sweat Scrapers,68-7082-4-0,Color: Royal Blue,,,,,Corro Trailer 1,1190,1190,1190,1990,0,0,
8,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Ultimate Sweat Scraper,Horse Care > Grooming & Bathing > Brushes & Tools > Sweat Scrapers,68-7082-2-0,Color: Black,,,,,Corro Trailer 1,990,990,990,1990,0,0,0.16582398
8,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Aluminum Sweat Scraper,Horse Care > Grooming & Bathing > Brushes & Tools > Sweat Scrapers,68-7081-0-0,Title: Default Title,,,,,Corro Trailer 1,1690,1690,1690,3990,0,0,0.061782755
8,Grooming,1778252024408,Eliot's Trailer,1,Tough-1 Rubber Grooming Glove,"Horse Care > Grooming & Bathing > Brushes & Tools > Grooming Gloves, Curry Combs & Deshedding Tools",68-24485-2-0,Color: Black,,,,,Corro Trailer 1,1990,1990,1990,3950,0,0,0.13371155
1,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit Eq-Teq Front Boot with ImpacTeq Liner,Tack & Equipment > Boots & Wraps > Protective Boots > Front Boots,11254FMBL,Size: Medium,Color: Black,,,,Corro Trailer 1,184530,184530,184530,365000,0,0,
3,Hoof Care,1778252024407,Eliot's Trailer,1,Equifit HoofIce,Tack & Equipment > Boots & Wraps > Therapeutic Boots,52593,Size: 1 Pair,Color: Black,,,,Corro Trailer 1,9000,9000,9000,26000,0,1,0.029509006
2,First Aid,1778252086689,Eliot's Trailer,1,Valhoma DMSO Dimethyl Sulfoxide Solution 99%,Horse Care > First Aid & Wellness > Liniments,DMSOROLLON,Size: 3 Ounces (Roll On),,,,,Corro Trailer 1,6880,6880,6880,9950,0,0,0.14589164
1,First Aid,1778252086689,Eliot's Trailer,1,Ramard ReliefGel,Horse Care > First Aid & Wellness > Liniments,17183-1,Size: 16 Ounces,,,,,Corro Trailer 1,52080,52080,52080,69990,0,0,0.14756626
2,First Aid,1778252086689,Eliot's Trailer,1,Valhoma DMSO Dimethyl Sulfoxide Solution 99%,Horse Care > First Aid & Wellness > Liniments,SO99PT,Size: 16 Ounces,,,,,Corro Trailer 1,14600,14600,14600,18950,0,0,0.026185172
4,Supplements,1778252144213,Eliot's Trailer,1,Kentucky Performance Products Summer Games Electrolyte,Horse Care > Supplements > Electrolytes & Salt,630995,Size: 5 Pounds,,,Lot #0001179099,2027-07-01,Corro Trailer 1,13740,13740,13740,19950,0,0,0.038644537
2,First Aid,1778252086689,Eliot's Trailer,1,Tenda Witch Hazel,Horse Care > First Aid & Wellness > Wound Care & Topicals,8022,Size: 32 Ounces,,,,,Corro Trailer 1,12850,12850,12850,21990,0,0,0.019322269
1,First Aid,1778252086689,Eliot's Trailer,1,Valhoma DMSO Gel,Horse Care > First Aid & Wellness > Liniments,764782001906,Size: 16 Ounces,,,,,Corro Trailer 1,18390,18390,18390,24990,0,0,0.07843741
6,First Aid,1778252086689,Eliot's Trailer,1,Aspen Alu-Mend Spray-on Bandage,Horse Care > First Aid & Wellness > Wound Care & Topicals,21278832,Size: 120 Grams,,,,,Corro Trailer 1,10360,10410,10510,16990,0,0,0.108988546
1,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit Essential Bell Boot with Ultrawool Top,Tack & Equipment > Boots & Wraps > Bell Boots,11270MD,Size: Medium,Color: Black / Natural,,,,Corro Trailer 1,32170,32170,32170,62000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,Stubben Glycerin Saddle Soap,Tack & Equipment > Leather Care,31132011,Size: 250 Grams,,,,,Corro Trailer 1,9000,9000,9000,18000,0,0,0.060446147
10,Grooming,1778252024408,Eliot's Trailer,1,Jack's Aluminum Mane Pulling Comb,Horse Care > Grooming & Bathing > Brushes & Tools > Brushes & Combs,10238-JM,Title: Default Title,,,,,Corro Trailer 1,870,870,870,1950,0,0,0.05389851
3,Rider,1778252234585,Eliot's Trailer,1,Belle & Bow Equestrian Bows,Rider > Accessories & Apparel > Accessories,851007066960,Color: Smarties Navy,,,,,Corro Trailer 1,17000,17000,17000,35000,0,0,0.016856078
1,Rider,1778252234585,Eliot's Trailer,1,Belle & Bow Equestrian Bows,Rider > Accessories & Apparel > Accessories,853900000126,Color: Bit of Blue,,,,,Corro Trailer 1,17000,17000,17000,35000,0,0,
3,Tack,1778180207021,Eliot's Trailer,1,Effax Glycerin-Soap,Tack & Equipment > Leather Care,12602000,Size: 250 Milliliters,,,,,Corro Trailer 1,9500,9500,9500,14990,0,0,0.026360083
5,Horse Wear,1778252234587,Eliot's Trailer,1,Pomms Original,Tack & Equipment > Ear Plugs & Bonnets > Ear Plugs,1000_EHI,Size: Horse,Color: Black,,,,Corro Trailer 1,6500,6500,6500,11000,0,0,0.05796681
5,Horse Wear,1778252234587,Eliot's Trailer,1,"Pomms Smooth Style, 4 Pack",Tack & Equipment > Ear Plugs & Bonnets > Ear Plugs,1301,Size: Pony,Color: Black,,,,Corro Trailer 1,6500,6500,6500,13990,0,0,
2,Horse Wear,1778252234587,Eliot's Trailer,1,"Pomms Smooth Style, 4 Pack",Tack & Equipment > Ear Plugs & Bonnets > Ear Plugs,1300,Size: Horse,Color: Black,,,,Corro Trailer 1,5670,5670,5670,13990,0,0,
4,Horse Wear,1778252234587,Eliot's Trailer,1,Pomms Original,Tack & Equipment > Ear Plugs & Bonnets > Ear Plugs,1001_EHI,Size: Pony,Color: Black,,,,Corro Trailer 1,6500,6500,6500,8990,0,0,0.017941244
1,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit PasternWrap,Tack & Equipment > Boots & Wraps > Leg Wraps,02011-WD,Size: Wide,,,,,Corro Trailer 1,15290,15290,15290,34000,0,2,1
2,Boots/Wraps,1778252009218,Eliot's Trailer,1,EquiFit PasternWrap,Tack & Equipment > Boots & Wraps > Leg Wraps,02011-REG,Size: Regular,,,,,Corro Trailer 1,15290,15290,15290,34000,0,2,
-2,,,,,EnviroEquine ElectroBalance,Horse Care > Supplements > Electrolytes & Salt,759687538305,Size: 8 Pound Bucket,,,,,Corro Trailer 1,94000,94000,94000,145000,0,0,0.042047087
-1,,,,,EnviroEquine Stain Away Spray,"Horse Care > Grooming & Bathing > Shampoos, Conditioners, & Sprays > Stain Removers",691037928070,Size: 32 Ounces,,,,,Corro Trailer 1,22720,22720,22720,34950,0,0,1
-2,,,,,EnviroEquine CocoTea Hoof Oil,Horse Care > Grooming & Bathing > Hoof Oils & Conditioner,707129259448,Size: 16 Ounces,,,,,Corro Trailer 1,26000,26000,26000,39950,0,0,0.1729755
-2,,,,,EnviroEquine CocoTea Salve,Horse Care > First Aid & Wellness > Wound Care & Topicals,707129259479,Size: 16 Ounces,,,,,Corro Trailer 1,22750,22750,22750,34950,0,0,0.13636015
4,Tack,1778180207021,Eliot's Trailer,1,Walsh Leather Lead with 24-Inch Chain,Tack & Equipment > Halters & Leads > Lead Ropes,58024-HV,Color: Havana,,,,,Corro Trailer 1,47000,47000,47000,85000,0,0,
0,Boots/Wraps,1778252009218,Eliot's Trailer,1,Walsh Quarter Boots,Tack & Equipment > Boots & Wraps > Hoof Boots,RT485M,Size: Medium,Color: Black,,,,Corro Trailer 1,25000,25000,25000,49000,0,0,0.07409075
2,Fly Gear,1778252234584,Eliot's Trailer,1,EquiFit Essential FlyMask,Horse Wear > Fly & Insect Control > Fly Masks,52600,Size: Pony,Color: Black,,,,Corro Trailer 1,22050,22050,22050,40000,0,0,
2,Fly Gear,1778252234584,Eliot's Trailer,1,EquiFit Essential FlyMask,Horse Wear > Fly & Insect Control > Fly Masks,52601,Size: Cob,Color: Black,,,,Corro Trailer 1,22050,22050,22050,40000,0,0,
2,Fly Gear,1778252234584,Eliot's Trailer,1,EquiFit Essential FlyMask,Horse Wear > Fly & Insect Control > Fly Masks,52603,Size: Oversize,Color: Black,,,,Corro Trailer 1,22050,22050,22050,40000,0,0,0.022934724
